	PHASE	TYPE	ORIGINAL	ACTUAL	UP	DP	position	position_UP	position_DP	phoneme	phon_prob	error
4545	Post_Novel1	Novel1	brambL	brambo	7	7	2	?	?	r	0.15734	1.68533
4546	Post_Novel1	Novel1	brambL	brambo	7	7	3	?	?	a	0.10292	1.79416
4547	Post_Novel1	Novel1	brambL	brambo	7	7	4	?	?	m	0.08657	1.82687
4548	Post_Novel1	Novel1	brambL	brambo	7	7	5	?	?	b	1.00000	0.00000
4549	Post_Novel1	Novel1	brambL	brambo	7	7	6	?	?	o	0.30324	1.39353
4550	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	1	?	?	b	0.05735	1.88529
4551	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	2	?	?	V	0.06978	1.86044
4552	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	3	?	?	f	0.06072	1.87856
4553	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	4	?	?	@	0.55581	0.88839
4554	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	5	?	?	l	0.77745	0.44511
4555	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	6	?	?	o	1.00000	0.00000
4556	Post_Novel1	Novel1	bVf@lo	bVf@lok	7	8	7	?	?	k	0.62742	0.74516
4557	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	1	?	?	k	0.09079	1.81842
4558	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	2	?	?	a	0.11153	1.77694
4559	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	3	?	?	b	0.03044	1.93912
4560	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	4	?	?	#	0.19879	1.60242
4561	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	5	?	?	r	1.00000	0.00000
4562	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	6	?	?	I	0.50000	1.00000
4563	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	7	?	?	k	1.00000	0.00000
4564	Post_Novel1	Novel1	kab#re	kab#rIks	4	6	8	?	?	s	1.00000	0.00000
4565	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	1	?	?	k	0.09079	1.81842
4566	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	2	?	?	a	0.11153	1.77694
4567	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	3	?	?	n	0.18616	1.62767
4568	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	4	?	?	j	0.05454	1.89092
4569	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	5	?	?	@	1.00000	0.00000
4570	Post_Novel1	Novel1	kanj@n	kanj@k	7	7	6	?	?	k	0.33879	1.32242
4571	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	1	?	?	k	0.09079	1.81842
4572	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	2	?	?	@	0.21264	1.57472
4573	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	3	?	?	s	0.00528	1.98944
4574	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	4	?	?	i	0.65826	0.68348
4575	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	5	?	?	n	1.00000	0.00000
4576	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	6	?	?	I	0.50000	1.00000
4577	Post_Novel1	Novel1	k@sino	k@sinIJ	4	6	7	?	?	J	1.00000	0.00000
4578	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	1	?	?	C	0.00903	1.98194
4579	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	2	?	?	O	0.03150	1.93700
4580	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	3	?	?	k	0.51202	0.97595
4581	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	4	?	?	l	0.62121	0.75758
4582	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	5	?	?	@	1.00000	0.00000
4583	Post_Novel1	Novel1	COkl@t	COkl@b	4	7	6	?	?	b	0.50000	1.00000
4584	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	1	?	?	k	0.09079	1.81842
4585	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	2	?	?	o	0.04440	1.91120
4586	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	3	?	?	b	0.02094	1.95811
4587	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	4	?	?	O	0.61339	0.77321
4588	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	5	?	?	l	1.00000	0.00000
4589	Post_Novel1	Novel1	kobOlt	kobOlv	4	7	6	?	?	v	0.50000	1.00000
4590	Post_Novel1	Novel1	kAstum	kAstuk	7	7	1	?	?	k	0.09079	1.81842
4591	Post_Novel1	Novel1	kAstum	kAstuk	7	7	2	?	?	A	0.14757	1.70487
4592	Post_Novel1	Novel1	kAstum	kAstuk	7	7	3	?	?	s	0.01029	1.97942
4593	Post_Novel1	Novel1	kAstum	kAstuk	7	7	4	?	?	t	1.00000	0.00000
4594	Post_Novel1	Novel1	kAstum	kAstuk	7	7	5	?	?	u	1.00000	0.00000
4595	Post_Novel1	Novel1	kAstum	kAstuk	7	7	6	?	?	k	0.23602	1.52796
4596	Post_Novel1	Novel1	kuskus	kuskAl	3	5	1	?	?	k	0.09079	1.81842
4597	Post_Novel1	Novel1	kuskus	kuskAl	3	5	2	?	?	u	0.00835	1.98331
4598	Post_Novel1	Novel1	kuskus	kuskAl	3	5	3	?	?	s	0.06637	1.86726
4599	Post_Novel1	Novel1	kuskus	kuskAl	3	5	4	?	?	k	1.00000	0.00000
4600	Post_Novel1	Novel1	kuskus	kuskAl	3	5	5	?	?	A	0.50000	1.00000
4601	Post_Novel1	Novel1	kuskus	kuskAl	3	5	6	?	?	l	1.00000	0.00000
4602	Post_Novel1	Novel1	kr@vas	kr@val	7	7	1	?	?	k	0.09079	1.81842
4603	Post_Novel1	Novel1	kr@vas	kr@val	7	7	2	?	?	r	0.11250	1.77501
4604	Post_Novel1	Novel1	kr@vas	kr@val	7	7	3	?	?	@	0.02024	1.95953
4605	Post_Novel1	Novel1	kr@vas	kr@val	7	7	4	?	?	v	0.36665	1.26671
4606	Post_Novel1	Novel1	kr@vas	kr@val	7	7	5	?	?	a	1.00000	0.00000
4607	Post_Novel1	Novel1	kr@vas	kr@val	7	7	6	?	?	l	0.39763	1.20475
4608	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	1	?	?	d	0.06091	1.87819
4609	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	2	?	?	A	0.04413	1.91175
4610	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	3	?	?	l	0.13643	1.72714
4611	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	4	?	?	f	0.27237	1.45527
4612	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	5	?	?	I	1.00000	0.00000
4613	Post_Novel1	Novel1	dAlfIn	dAlfIk	7	7	6	?	?	k	0.33345	1.33310
4614	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	1	?	?	d	0.06091	1.87819
4615	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	2	?	?	V	0.03478	1.93044
4616	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	3	?	?	n	0.08488	1.83025
4617	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	4	?	?	J	0.61824	0.76353
4618	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	5	?	?	@	1.00000	0.00000
4619	Post_Novel1	Novel1	dVnJ@n	dVnJ@T	4	7	6	?	?	T	0.50000	1.00000
4620	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	1	?	?	f	0.04773	1.90455
4621	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	2	?	?	a	0.05897	1.88206
4622	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	3	?	?	n	0.20039	1.59921
4623	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	4	?	?	f	0.10659	1.78681
4624	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	5	?	?	E	1.00000	0.00000
4625	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	6	?	?	r	1.00000	0.00000
4626	Post_Novel1	Novel1	fanfEr	fanfErZ	4	8	7	?	?	Z	1.00000	0.00000
4627	Post_Novel1	Novel1	fiasko	fiaskot	3	8	1	?	?	f	0.04773	1.90455
4628	Post_Novel1	Novel1	fiasko	fiaskot	3	8	2	?	?	i	0.04171	1.91658
4629	Post_Novel1	Novel1	fiasko	fiaskot	3	8	3	?	?	a	0.03032	1.93936
4630	Post_Novel1	Novel1	fiasko	fiaskot	3	8	4	?	?	s	1.00000	0.00000
4631	Post_Novel1	Novel1	fiasko	fiaskot	3	8	5	?	?	k	1.00000	0.00000
4632	Post_Novel1	Novel1	fiasko	fiaskot	3	8	6	?	?	o	1.00000	0.00000
4633	Post_Novel1	Novel1	fiasko	fiaskot	3	8	7	?	?	t	1.00000	0.00000
4634	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	1	?	?	f	0.04773	1.90455
4635	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	2	?	?	i	0.04171	1.91658
4636	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	3	?	?	E	0.02772	1.94456
4637	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	4	?	?	s	1.00000	0.00000
4638	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	5	?	?	t	1.00000	0.00000
4639	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	6	?	?	@	1.00000	0.00000
4640	Post_Novel1	Novel1	fiEst@	fiEst@k	3	8	7	?	?	k	1.00000	0.00000
4641	Post_Novel1	Novel1	flImzi	flImzul	4	6	1	?	?	f	0.04773	1.90455
4642	Post_Novel1	Novel1	flImzi	flImzul	4	6	2	?	?	l	0.15265	1.69470
4643	Post_Novel1	Novel1	flImzi	flImzul	4	6	3	?	?	I	0.08819	1.82362
4644	Post_Novel1	Novel1	flImzi	flImzul	4	6	4	?	?	m	0.08679	1.82642
4645	Post_Novel1	Novel1	flImzi	flImzul	4	6	5	?	?	z	1.00000	0.00000
4646	Post_Novel1	Novel1	flImzi	flImzul	4	6	6	?	?	u	0.50000	1.00000
4647	Post_Novel1	Novel1	flImzi	flImzul	4	6	7	?	?	l	1.00000	0.00000
4648	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	1	?	?	f	0.04773	1.90455
4649	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	2	?	?	l	0.15265	1.69470
4650	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	3	?	?	A	0.04317	1.91366
4651	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	4	?	?	t	0.14299	1.71402
4652	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	5	?	?	s	1.00000	0.00000
4653	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	6	?	?	@	0.50000	1.00000
4654	Post_Novel1	Novel1	flAtsm	flAts@k	4	6	7	?	?	k	1.00000	0.00000
4655	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	1	?	?	f	0.04773	1.90455
4656	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	2	?	?	O	0.11170	1.77660
4657	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	3	?	?	r	0.84706	0.30589
4658	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	4	?	?	m	0.24300	1.51400
4659	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	5	?	?	j	0.28967	1.42067
4660	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	6	?	?	@	1.00000	0.00000
4661	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	7	?	?	b	0.12337	1.75326
4662	Post_Novel1	Novel1	fOrmj@l@	fOrmj@bo	9	7	8	?	?	o	1.00000	0.00000
4663	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	1	?	?	f	0.04773	1.90455
4664	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	2	?	?	O	0.11170	1.77660
4665	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	3	?	?	r	0.84706	0.30589
4666	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	4	?	?	C	0.03902	1.92197
4667	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	5	?	?	@	0.60604	0.78791
4668	Post_Novel1	Novel1	fOrC@n	fOrC@v	7	7	6	?	?	v	0.36172	1.27656
4669	Post_Novel1	Novel1	kImono	kImotA	3	5	1	?	?	k	0.09079	1.81842
4670	Post_Novel1	Novel1	kImono	kImotA	3	5	2	?	?	I	0.02356	1.95287
4671	Post_Novel1	Novel1	kImono	kImotA	3	5	3	?	?	m	0.02084	1.95832
4672	Post_Novel1	Novel1	kImono	kImotA	3	5	4	?	?	o	1.00000	0.00000
4673	Post_Novel1	Novel1	kImono	kImotA	3	5	5	?	?	t	0.50000	1.00000
4674	Post_Novel1	Novel1	kImono	kImotA	3	5	6	?	?	A	1.00000	0.00000
4675	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	1	?	?	l	0.03258	1.93483
4676	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	2	?	?	@	0.01858	1.96284
4677	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	3	?	?	m	0.12860	1.74280
4678	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	4	?	?	E	1.00000	0.00000
4679	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	5	?	?	k	0.35272	1.29455
4680	Post_Novel1	Novel1	l@mEnt	l@mEks	7	5	6	?	?	s	1.00000	0.00000
4681	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	1	?	?	l	0.03258	1.93483
4682	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	2	?	?	E	0.12082	1.75835
4683	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	3	?	?	k	0.06831	1.86338
4684	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	4	?	?	t	0.12375	1.75251
4685	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	5	?	?	#	1.00000	0.00000
4686	Post_Novel1	Novel1	lEkt#n	lEkt#b	4	7	6	?	?	b	0.50000	1.00000
4687	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	1	?	?	l	0.03258	1.93483
4688	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	2	?	?	I	0.16651	1.66698
4689	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	3	?	?	b	0.11929	1.76142
4690	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	4	?	?	i	0.16641	1.66718
4691	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	5	?	?	t	0.47718	1.04563
4692	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	6	?	?	E	0.50000	1.00000
4693	Post_Novel1	Novel1	lIbito	lIbitEl	5	6	7	?	?	l	1.00000	0.00000
4694	Post_Novel1	Novel1	me@nez	me@nAt	4	5	1	?	?	m	0.05095	1.89811
4695	Post_Novel1	Novel1	me@nez	me@nAt	4	5	2	?	?	e	0.05477	1.89047
4696	Post_Novel1	Novel1	me@nez	me@nAt	4	5	3	?	?	@	0.03752	1.92496
4697	Post_Novel1	Novel1	me@nez	me@nAt	4	5	4	?	?	n	0.47220	1.05559
4698	Post_Novel1	Novel1	me@nez	me@nAt	4	5	5	?	?	A	0.50000	1.00000
4699	Post_Novel1	Novel1	me@nez	me@nAt	4	5	6	?	?	t	1.00000	0.00000
4700	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	1	?	?	m	0.05095	1.89811
4701	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	2	?	?	V	0.06825	1.86351
4702	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	3	?	?	S	0.04884	1.90231
4703	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	4	?	?	r	0.80572	0.38857
4704	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	5	?	?	u	1.00000	0.00000
4705	Post_Novel1	Novel1	mVSrum	mVSrud	7	7	6	?	?	d	0.27517	1.44967
4706	Post_Novel1	Novel1	napkIn	napkIg	7	7	1	?	?	n	0.02112	1.95777
4707	Post_Novel1	Novel1	napkIn	napkIg	7	7	2	?	?	a	0.08405	1.83190
4708	Post_Novel1	Novel1	napkIn	napkIg	7	7	3	?	?	p	0.12465	1.75070
4709	Post_Novel1	Novel1	napkIn	napkIg	7	7	4	?	?	k	0.39465	1.21069
4710	Post_Novel1	Novel1	napkIn	napkIg	7	7	5	?	?	I	1.00000	0.00000
4711	Post_Novel1	Novel1	napkIn	napkIg	7	7	6	?	?	g	0.33063	1.33873
4712	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	1	?	?	O	0.00767	1.98466
4713	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	2	?	?	r	0.40722	1.18556
4714	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	3	?	?	@	0.16026	1.67949
4715	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	4	?	?	J	0.24406	1.51188
4716	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	5	?	?	@	1.00000	0.00000
4717	Post_Novel1	Novel1	Or@J@n	Or@J@v	7	7	6	?	?	v	0.34569	1.30862
4718	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	1	?	?	p	0.07518	1.84964
4719	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	2	?	?	@	0.03414	1.93173
4720	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	3	?	?	g	0.02600	1.94801
4721	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	4	?	?	o	1.00000	0.00000
4722	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	5	?	?	t	1.00000	0.00000
4723	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	6	?	?	@	1.00000	0.00000
4724	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	7	?	?	k	0.57468	0.85064
4725	Post_Novel1	Novel1	p@got@	p@got@ks	7	7	8	?	?	s	1.00000	0.00000
4726	Post_Novel1	Novel1	pArsli	pArslim	5	8	1	?	?	p	0.07518	1.84964
4727	Post_Novel1	Novel1	pArsli	pArslim	5	8	2	?	?	A	0.07822	1.84356
4728	Post_Novel1	Novel1	pArsli	pArslim	5	8	3	?	?	r	0.34589	1.30821
4729	Post_Novel1	Novel1	pArsli	pArslim	5	8	4	?	?	s	0.13116	1.73768
4730	Post_Novel1	Novel1	pArsli	pArslim	5	8	5	?	?	l	0.21375	1.57250
4731	Post_Novel1	Novel1	pArsli	pArslim	5	8	6	?	?	i	1.00000	0.00000
4732	Post_Novel1	Novel1	pArsli	pArslim	5	8	7	?	?	m	1.00000	0.00000
4733	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	1	?	?	p	0.07518	1.84964
4734	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	2	?	?	E	0.05183	1.89633
4735	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	3	?	?	l	0.06035	1.87931
4736	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	4	?	?	v	0.35774	1.28452
4737	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	5	?	?	I	1.00000	0.00000
4738	Post_Novel1	Novel1	pElvIs	pElvIv	7	7	6	?	?	v	0.34173	1.31653
4739	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	1	?	?	p	0.07518	1.84964
4740	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	2	?	?	I	0.06370	1.87261
4741	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	3	?	?	k	0.22798	1.54404
4742	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	4	?	?	n	0.09558	1.80883
4743	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	5	?	?	I	1.00000	0.00000
4744	Post_Novel1	Novel1	pIknIk	pIknIn	7	7	6	?	?	n	0.29517	1.40966
4745	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	1	?	?	p	0.07518	1.84964
4746	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	2	?	?	@	0.03414	1.93173
4747	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	3	?	?	t	0.32036	1.35928
4748	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	4	?	?	e	0.11709	1.76581
4749	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	5	?	?	t	1.00000	0.00000
4750	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	6	?	?	U	0.33567	1.32866
4751	Post_Novel1	Novel1	p@teto	p@tetUk	7	6	7	?	?	k	1.00000	0.00000
4752	Post_Novel1	Novel1	prof!l	prof!J	7	7	1	?	?	p	0.07518	1.84964
4753	Post_Novel1	Novel1	prof!l	prof!J	7	7	2	?	?	r	0.28597	1.42807
4754	Post_Novel1	Novel1	prof!l	prof!J	7	7	3	?	?	o	0.09098	1.81804
4755	Post_Novel1	Novel1	prof!l	prof!J	7	7	4	?	?	f	0.06642	1.86717
4756	Post_Novel1	Novel1	prof!l	prof!J	7	7	5	?	?	!	0.82753	0.34495
4757	Post_Novel1	Novel1	prof!l	prof!J	7	7	6	?	?	J	0.34635	1.30729
4758	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	1	?	?	p	0.07518	1.84964
4759	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	2	?	?	U	0.01372	1.97255
4760	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	3	?	?	l	0.33008	1.33983
4761	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	4	?	?	p	0.23526	1.52949
4762	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	5	?	?	I	1.00000	0.00000
4763	Post_Novel1	Novel1	pUlpIt	pUlpIm	7	7	6	?	?	m	0.35902	1.28196
4764	Post_Novel1	Novel1	rEskju	rEskjo	7	7	1	?	?	r	0.06054	1.87893
4765	Post_Novel1	Novel1	rEskju	rEskjo	7	7	2	?	?	E	0.14260	1.71480
4766	Post_Novel1	Novel1	rEskju	rEskjo	7	7	3	?	?	s	0.10746	1.78508
4767	Post_Novel1	Novel1	rEskju	rEskjo	7	7	4	?	?	k	0.16136	1.67727
4768	Post_Novel1	Novel1	rEskju	rEskjo	7	7	5	?	?	j	1.00000	0.00000
4769	Post_Novel1	Novel1	rEskju	rEskjo	7	7	6	?	?	o	0.24313	1.51373
4770	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	1	?	?	r	0.06054	1.87893
4771	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	2	?	?	E	0.14260	1.71480
4772	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	3	?	?	v	0.08004	1.83992
4773	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	4	?	?	@	0.40747	1.18506
4774	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	5	?	?	n	0.44296	1.11409
4775	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	6	?	?	o	0.30063	1.39875
4776	Post_Novel1	Novel1	rEv@nu	rEv@nol	7	6	7	?	?	l	1.00000	0.00000
4777	Post_Novel1	Novel1	skafLd	skafost	7	5	1	?	?	s	0.11379	1.77242
4778	Post_Novel1	Novel1	skafLd	skafost	7	5	2	?	?	k	0.10040	1.79921
4779	Post_Novel1	Novel1	skafLd	skafost	7	5	3	?	?	a	0.10115	1.79770
4780	Post_Novel1	Novel1	skafLd	skafost	7	5	4	?	?	f	0.05921	1.88158
4781	Post_Novel1	Novel1	skafLd	skafost	7	5	5	?	?	o	0.30000	1.40000
4782	Post_Novel1	Novel1	skafLd	skafost	7	5	6	?	?	s	1.00000	0.00000
4783	Post_Novel1	Novel1	skafLd	skafost	7	5	7	?	?	t	1.00000	0.00000
4784	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	1	?	?	s	0.11379	1.77242
4785	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	2	?	?	E	0.06724	1.86552
4786	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	3	?	?	s	0.01697	1.96607
4787	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	4	?	?	@	0.47909	1.04182
4788	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	5	?	?	m	1.00000	0.00000
4789	Post_Novel1	Novel1	sEs@mi	sEs@mo	4	7	6	?	?	o	0.50000	1.00000
4790	Post_Novel1	Novel1	SrapnL	Srapno	4	7	1	?	?	S	0.01239	1.97522
4791	Post_Novel1	Novel1	SrapnL	Srapno	4	7	2	?	?	r	0.07643	1.84715
4792	Post_Novel1	Novel1	SrapnL	Srapno	4	7	3	?	?	a	0.08047	1.83906
4793	Post_Novel1	Novel1	SrapnL	Srapno	4	7	4	?	?	p	0.69056	0.61889
4794	Post_Novel1	Novel1	SrapnL	Srapno	4	7	5	?	?	n	1.00000	0.00000
4795	Post_Novel1	Novel1	SrapnL	Srapno	4	7	6	?	?	o	0.50000	1.00000
4796	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	1	?	?	s	0.11379	1.77242
4797	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	2	?	?	I	0.08595	1.82809
4798	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	3	?	?	l	0.08975	1.82050
4799	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	4	?	?	u	0.12353	1.75294
4800	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	5	?	?	E	1.00000	0.00000
4801	Post_Novel1	Novel1	sIluEt	sIluEb	7	7	6	?	?	b	0.29548	1.40904
4802	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	1	?	?	s	0.11379	1.77242
4803	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	2	?	?	l	0.04557	1.90885
4804	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	3	?	?	E	0.03933	1.92134
4805	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	4	?	?	n	0.33071	1.33858
4806	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	5	?	?	t	1.00000	0.00000
4807	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	6	?	?	#	1.00000	0.00000
4808	Post_Novel1	Novel1	slEnt#	slEnt#n	7	8	7	?	?	n	0.82609	0.34783
4809	Post_Novel1	Novel1	slog@n	slog@t	7	7	1	?	?	s	0.11379	1.77242
4810	Post_Novel1	Novel1	slog@n	slog@t	7	7	2	?	?	l	0.04557	1.90885
4811	Post_Novel1	Novel1	slog@n	slog@t	7	7	3	?	?	o	0.10286	1.79427
4812	Post_Novel1	Novel1	slog@n	slog@t	7	7	4	?	?	g	0.18837	1.62327
4813	Post_Novel1	Novel1	slog@n	slog@t	7	7	5	?	?	@	1.00000	0.00000
4814	Post_Novel1	Novel1	slog@n	slog@t	7	7	6	?	?	t	0.33501	1.32999
4815	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	1	?	?	s	0.11379	1.77242
4816	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	2	?	?	@	0.05673	1.88655
4817	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	3	?	?	n	0.02700	1.94600
4818	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	4	?	?	A	0.47014	1.05971
4819	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	5	?	?	t	1.00000	0.00000
4820	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	6	?	?	@	1.00000	0.00000
4821	Post_Novel1	Novel1	s@nAt@	s@nAt@m	7	8	7	?	?	m	0.51485	0.97031
